"LATITUDE","LONGITUDE"
23.5414404,87.3070998
23.678002,87.0001949
23.1615759,88.0232406
23.3429085,87.7186058
22.6948056,88.3922802
22.7090879,88.42455
22.7015602,88.4191418
22.6532625,88.410286
22.6476979,88.392472
22.682368,88.3745879
23.0453209,88.8305058
22.7510378,88.3918448
22.7177816,88.4088796
22.8546192,88.6556367
22.608629,88.4652944
22.693446,88.46453
22.5638505,88.4626291
22.629211,88.3896001
22.5873357,88.4078551
22.5752463,88.4125036
22.7609487,88.3709963
22.6231369,88.4434143
22.6939548,88.4637607
22.6953294,88.39796
22.6079624,88.4651997
22.6223975,88.4501724
22.7036372,88.4564799
22.5097929,88.3909022
22.5299485,88.2571468
22.5073027,88.3859683
22.2495665,88.142558
22.5276398,88.2627617
22.4387943,88.3969959
22.5277078,88.2627971
22.4433729,88.3940546
22.5108665,88.3934332
22.5265582,88.2658856
22.4445121,88.3862959
22.4226643,88.4209242
22.2084048,88.1195998
22.2535721,88.143106
22.4357666,88.4535982
22.2560296,88.1433521
22.2507725,88.1380702
22.1714347,88.2002073
22.4828862,88.3902697
22.5243345,88.2734275
22.5308285,88.2578244
22.4957102,88.374568
22.2482806,88.1436077
21.6490193,88.290126
22.5255293,88.2697928
22.095765,88.8020783
21.98823,88.7957433
22.4986196,88.3585493
22.5147164,88.3985281
23.3359945,86.44815
23.3668788,86.4364074
23.3327407,86.3603413
23.5261624,86.7581825
23.283135,86.358703
23.0801417,86.7071231
23.591067,86.8375593
23.5908474,86.8371859
23.5908423,86.8360664
23.386194,86.4271806
23.3455589,86.056982
23.4118158,86.1885325
23.6564878,86.8803095
23.4161498,86.1347912
23.2430769,87.0555537
26.6927477,88.3817465
27.0463077,88.2672184
26.9962467,88.1933875
26.9965047,88.1929019
27.0246347,88.2523645
26.9946679,88.1933988
22.6827064,88.2892717
22.6840602,88.3209674
22.6834832,88.3209183
22.6800012,88.3515623
22.922962,88.211124
22.6863681,88.321533
22.6919757,88.3076808
22.6865775,88.2963552
22.7236714,88.277574
22.6827482,88.2892749
22.6565188,88.3077601
22.5872563,88.3092039
22.4639113,87.9637411
22.6084438,88.3078783
26.7266093,88.4400159
26.7428047,88.4459755
26.6906423,88.4179264
26.5043398,88.5848384
27.057522,88.460419
27.057344,88.460428
27.057749,88.460445
27.057543,88.460424
22.6166738,88.3850941
22.5788331,88.3954372
22.5118375,88.3381801
22.5137364,88.3368798
22.5602458,88.340481
22.0059952,87.9786499
21.8914201,87.5785521
24.1629414,88.1949495
23.885586,88.2081152
23.8279793,88.2102334
23.8750316,88.1867194
22.9592366,88.4976263
23.1207414,88.5440428
22.7108286,88.4703097
22.69388,88.464615
22.5976688,88.4142995
22.7016287,88.3759331
22.5974093,88.4126838
22.660848,88.430179
22.596169,88.412916
22.7227901,88.3713327
22.59,88.41
22.6286008,88.3894649
22.6326209,88.3688341
22.5993219,88.4103027
22.6011086,88.4222784
22.6083692,88.4309117
22.6358713,88.3658777
22.66092,88.430469
22.8810689,88.7593776
22.632383,88.368598
22.6639648,88.3647474
22.6402201,88.4061152
22.5979372,88.4126333
22.467849,88.3762653
22.4561554,88.3837438
22.471822,88.3362591
22.4451156,88.3884346
22.4592291,88.3858081
22.479359,88.336245
22.4592898,88.38516
22.3661992,88.4360342
22.4874897,88.3156421
22.486462,88.3754858
22.4961551,88.3201489
22.515,88.213
22.4712407,88.3776283
26.6179589,89.2125004
26.5244279,89.2044592
26.7298122,89.3075312
23.9935748,87.5691788
23.0648351,86.8657047
23.0658202,86.8947622
23.0615833,86.8317376
23.0323267,87.3661431
23.1824969,86.9607263
23.1109742,86.9076216
23.0460606,87.3651481
23.2337529,87.0358248
26.7702868,88.3595834
26.8061,88.2870479
27.0516905,88.4011446
26.8214838,88.3848531
26.6866293,88.2043186
26.726285,88.396499
26.8768564,88.2756775
26.7767252,88.3941078
26.9920102,88.1948577
26.9247379,88.3109348
27.037913,88.2664249
27.0075644,88.2546978
27.0029365,88.2696607
26.9134186,88.3059708
22.6800216,88.3518057
22.7096467,88.2831035
22.655646,88.3498381
22.6778948,88.2432413
22.7563004,88.3320962
22.6837371,87.924322
22.6725726,88.3487405
22.830096,87.8948222
22.8278148,88.2256423
22.6529697,88.3501568
22.6565423,88.3064638
22.4347712,87.8940985
22.4863996,87.9687541
22.6468617,88.3411467
22.6530478,88.3059069
22.6550352,88.3494118
22.6581167,88.3343046
22.6536644,88.3356204
22.5629899,88.3138862
22.580008,88.3350188
26.523241,88.7301608
26.7184415,88.4376976
26.5041319,88.5847762
26.7697036,88.7935587
26.7295147,88.4332743
27.0780167,88.5153495
26.324811,89.4656005
26.3251253,89.4663436
26.3249927,89.4663779
26.3253356,89.466333
26.325387,89.4662901
22.5350611,88.3550066
22.5984253,88.3556245
22.5609448,88.3343147
22.5617031,88.3355659
22.5136779,88.3371123
21.8971303,87.573193
21.89407,87.5794264
21.8913252,87.5779327
21.8939566,87.5758916
21.8985329,87.5633016
24.0895147,88.2685386
23.9573255,88.0428432
23.8526977,88.2312967
23.8179725,88.2293409
22.7081835,87.6652486
22.4178122,87.3090571
22.9727754,88.4443034
22.9676777,88.4355087
22.9624208,88.4398471
23.9839493,88.6310116
23.6514814,87.3462978
22.5926837,88.4747178
22.6573258,88.4310616
22.6573297,88.4310752
22.5873589,88.405814
22.6372392,88.3626198
22.6371786,88.3624913
22.6530674,88.3561021
22.6529468,88.3520541
22.6531404,88.3514712
22.691775,88.3666839
22.6292027,88.3896691
22.6079839,88.3997219
22.5856628,88.4110379
22.5294051,88.2503501
21.5936158,88.2587669
22.4587668,88.3870722
22.5083991,88.3945853
22.4453544,88.3886938
22.5174722,88.3827876
22.5135911,88.4006651
22.52927,88.2464807
22.5293461,88.2463663
22.421016,88.4332951
22.0931583,88.7700167
22.1783698,88.1944274
22.567973,88.461757
22.1204033,88.7760333
22.5299092,88.2539795
22.5010299,88.3192019
23.6348966,87.5975313
23.7053413,87.6743676
23.6348878,87.6065166
23.2404622,87.0445655
26.9349723,88.3650853
27.0401351,88.2674788
27.0551823,88.1708041
26.9128957,88.4080222
27.0288279,88.2594522
27.0559644,88.1831341
26.9827948,88.3138161
27.0558797,88.1830326
26.993583,88.2630834
25.230952,88.7705712
25.2503819,88.7874994
22.7237162,88.2777354
22.892327,88.3455118
22.8537086,88.2201371
22.682274,88.2890438
22.8992469,88.401856
22.6557283,88.3066683
22.6527265,88.3087388
22.5827296,88.3347036
22.3669067,88.0746313
26.863252,88.742129
26.5357534,88.7031462
22.6356289,86.7593333
26.3344378,89.4477333
22.5551935,88.345356
25.2334653,88.112097
21.8916472,87.5781332
22.5086844,87.2663754
22.4179728,87.3090521
22.710606,87.6968384
23.0218159,88.5329419
24.0807042,88.6899467
23.6483331,86.9787682
23.5560104,87.3302566
23.1790228,87.9673881
22.5744288,88.4150793
22.6285164,88.4600241
22.7082395,88.424139
22.7484583,88.4620349
22.6074717,88.47786
22.6055317,88.469405
22.9334002,88.4132973
22.6464485,88.3706088
22.6020383,88.4769767
22.6079517,88.47796
23.046964,88.8289962
22.6064233,88.4731033
22.6291996,88.4252338
22.6061173,88.4708581
22.7339316,88.553104
22.6478548,88.3708164
22.673053,88.3925783
22.6075442,88.4656701
22.738438,88.4994563
22.6585764,88.8663965
22.6961442,88.4863939
22.5154857,88.2860754
22.5677792,88.4724585
21.800263,88.351364
22.3899123,88.2794072
22.4713044,88.378679
22.5082557,88.2195587
22.432481,88.397308
22.3369436,88.4930574
22.4171624,88.2953457
22.1656024,88.6697352
23.6406795,87.9322773
23.6412158,87.5771572
23.8069879,87.9594892
26.6422713,88.3803513
26.5866629,88.3708911
27.0386637,88.2666064
26.6845842,88.2032498
22.6812844,88.3524209
22.7275803,88.2770243
22.6728872,88.3512837
22.6644524,88.2985568
22.7211493,88.3559075
22.7051312,88.336157
22.6709232,88.301609
22.83,87.96
26.8932323,88.8627736
26.313848,89.4459901
26.2505598,89.6109955
26.2182868,89.5238315
26.3207824,89.4411296
22.5093558,88.3559136
22.5482409,88.3416011
22.5404232,88.3624016
24.9834059,88.2475373
25.0124564,88.1324456
24.9690423,88.1248332
24.997577,88.1367561
24.9840345,88.248215
24.9975486,88.1360668
24.9979508,88.1369389
24.9978919,88.1368451
23.8551379,88.2039486
24.3465132,88.4906965
24.0741694,88.2554954
22.6956349,87.7374601
22.4372253,87.3180418
23.244794,88.5076662
22.9752112,88.4494203
23.5983798,87.2310901
23.5656094,87.3456323
23.5364848,87.3502779
23.7327824,86.8473626
23.4779925,87.9049464
23.4151527,87.8991314
22.8101633,88.4027619
22.6342383,88.3806653
22.688709,88.392622
22.7012608,88.5453879
23.0533729,88.8083214
22.6059667,88.477885
22.5947968,88.442841
22.629807,88.3893264
22.688722,88.392606
22.6337701,88.3804635
22.6541398,88.368853
22.5731968,88.481525
22.688676,88.392651
22.5170687,88.2871514
22.481077,88.333992
22.5159332,88.2876553
22.4875126,88.3528936
25.5919458,88.1282687
23.6928858,87.7148149
23.6264534,86.9729925
26.8423615,88.3529384
26.8404649,88.3525103
27.0492969,88.2652664
27.0140314,88.359186
27.0309877,88.26343
27.0507492,88.2618235
26.7094651,88.3541536
26.703772,88.3689691
22.6972978,88.3541368
22.6670825,88.3408837
22.8633069,88.2154702
22.7273569,88.2769604
22.6828726,88.2894934
22.8438475,87.9734409
22.8102066,88.3414936
22.58756,88.28228
22.531708,88.15408
22.3914299,88.1022322
22.649453,88.3393758
22.6471655,88.3366749
22.6471088,88.3367621
22.6470941,88.3366446
26.4777629,88.7425714
26.9690368,88.8561516
24.9842275,88.1483252
24.9987867,88.1498558
24.9810968,88.2501752
25.0033435,88.1363931
24.9828398,88.2470603
21.8923845,87.5768193
24.0778576,88.253254
22.4387404,87.2495217
22.6424506,87.1722596
22.5744177,87.1851868
22.6171983,87.2968507
23.5656168,88.1399135
23.174988,87.956629
23.1742933,87.9609039
23.1960521,87.9733015
23.2115378,87.9446387
22.609211,88.459108
22.5851502,88.4766022
22.7082036,88.7661309
22.6150211,88.4614635
22.565365,88.4103383
22.5949537,88.4427879
22.6146051,88.4588319
22.7169471,88.3690227
22.6630372,88.4295705
22.9218862,88.4351346
21.654357,88.2329607
22.466252,88.3668396
22.1956117,88.1896031
22.5089384,88.4957189
22.4514913,88.2680149
22.4209715,88.1927598
22.4423106,88.2796696
22.5636206,88.4635782
21.5639381,88.2662156
22.432497,88.397022
21.6534171,88.2280171
21.565001,88.248822
22.178154,88.1952924
23.5873333,86.833265
26.6152398,89.5342187
23.5817389,86.9452337
23.0886559,87.3584355
23.5785706,86.9525032
23.630408,86.9864938
23.1109904,87.3310954
26.9746036,88.2610059
26.8453152,88.351735
27.0595182,88.1866902
26.9937668,88.2656522
26.8991951,88.2481286
26.9171075,88.402115
27.0494581,88.267646
26.6872236,88.2022541
26.8748437,88.2916256
26.8740404,88.29111
27.0628947,88.276899
27.0320863,88.2629524
26.8063934,88.2797015
26.8858904,88.2780191
27.0321697,88.2620196
27.0506765,88.2623823
26.8646453,88.2861073
22.7506761,88.1117653
22.8433542,88.2257793
22.6825753,88.28979
22.75103,88.0913863
22.7273935,88.2764816
22.6041262,87.9737548
22.6215209,88.2648242
22.6195824,88.0021614
22.6198281,88.0008798
22.6561319,88.3348659
22.285443,87.958946
22.5630755,88.3130816
22.6198666,88.0010366
22.4468096,87.8902771
22.5946463,88.2656128
26.5365625,88.6994569
26.7390924,88.4392627
26.6965013,88.4526526
26.7228934,88.4739807
22.4541601,86.8816587
27.0879,88.6599791
27.0646338,88.4706711
27.057394,88.460439
27.057496,88.460622
22.5621331,88.3471303
22.5540566,88.3348253
25.1039037,88.3141979
25.2208551,88.1347994
25.211463,88.1951681
24.9554363,88.1211985
25.1587776,88.3518559
24.9638602,88.1248878
25.1398917,88.0161947
25.0814933,88.3266501
21.7963866,87.8986317
21.9117542,88.0023443
22.4360789,87.8577151
22.4032943,87.6780027
22.0034331,87.9823227
24.0447728,88.2376611
23.7754402,88.2222424
24.0990267,88.2123595
24.0908514,88.2123754
22.7077937,87.6977923
22.5077082,87.2562503
22.7099788,87.6728009
22.2550961,87.6428411
22.7092816,87.6732153
22.7103744,87.6966609
22.7133595,87.6921636
22.7079194,87.6979356
22.7091419,87.7061043
22.7103012,87.7033019
22.433955,87.3367326
23.0147489,88.4431852
23.5943272,88.3467144
23.6303743,86.9723119
23.6301283,86.9709935
23.6628177,87.1560343
23.687118,87.202158
23.6325175,87.1398153
23.6287929,86.9730069
23.6956914,87.2137356
23.6608753,87.1456465
23.6968663,87.2082709
23.6552414,86.90754
23.688676,86.9379201
23.6651895,87.1804266
22.7458402,88.8170057
22.6184887,88.9474751
22.7014731,88.4218871
22.6776559,88.4176839
22.9454,88.4616808
22.7094918,88.4239906
22.6889023,88.4397319
22.6898811,88.3667134
22.7039777,88.4200827
22.6040468,88.476279
22.6855645,88.4356881
22.6291801,88.389371
22.6092067,88.4636585
22.6110669,88.4005743
22.5752384,88.4126506
22.7504642,88.8347948
22.6880052,88.3800013
22.7301111,88.50303
22.2358715,88.1549452
22.5048631,88.2277391
22.1277986,88.8235602
21.5592649,88.2694412
22.0303957,88.7946457
22.50529,88.4421317
22.2333953,88.0934924
21.5647836,88.248775
22.4042056,88.4542726
22.4781566,88.369113
22.482948,88.3592551
22.1284514,88.8222342
22.5183516,88.2370804
22.4298721,88.4005394
22.5110163,88.2193669
22.1917797,88.189248
22.1919177,88.1875035
22.5058067,88.4314733
22.5059896,88.3562925
21.5589564,88.2666063
22.1036927,88.8526583
22.5411799,88.3908278
22.1112834,88.8203356
22.532413,88.2580035
22.1810483,88.1921812
22.253,88.088
22.5030418,88.3445835
23.5853453,86.8339205
23.2103414,86.1284347
23.3209199,86.354195
23.6053516,87.6067762
23.9824492,87.6482821
24.1490888,87.7838255
23.6332797,87.6064952
23.9036785,87.5255914
23.6354427,87.5529134
24.1306328,87.8150981
24.1601809,87.7812936
23.6191319,87.6967026
23.6778715,87.6767564
23.6248787,87.6603037
22.9730421,86.7814028
22.9635072,86.7845035
23.5200119,87.144783
22.9396615,87.6087999
22.8154895,86.7314393
23.124064,87.6094021
23.1556015,87.6015707
22.9752261,86.7828083
23.0276168,87.0987004
22.8436277,86.7157966
23.0431511,87.312594
27.1060894,88.0027547
26.8229996,88.2386228
26.8942388,88.2928112
27.0610808,88.0253436
26.8610149,88.3596937
26.8645111,88.3611911
27.0619393,88.0316229
26.9246486,88.4068619
26.9311686,88.4478513
26.8546374,88.359536
27.0593903,88.0243975
26.8307694,88.3298082
27.0988419,88.1092858
27.05111,88.2755875
27.0493941,88.2647482
25.3993109,88.5441734
22.852,88.221
22.6834296,88.3209238
22.7485302,88.0917811
22.6844326,88.3210914
22.6828242,88.3210838
22.7238513,88.2776254
22.6799963,88.3510382
22.7236391,88.2777124
22.8426736,88.2252066
22.8437986,88.225806
22.8487671,88.2165086
22.8905673,88.3673853
22.8300454,88.2291003
22.8872287,88.3991772
22.5733935,87.9697564
22.6030199,88.35341
22.572721,87.9615451
22.568768,87.9638436
22.5654056,88.1242794
22.5965201,87.9742771
22.5871575,87.9983681
22.58721,88.3216867
22.4647103,87.9474186
26.4810182,88.7393805
26.7531049,88.5835767
26.6509,88.6233
26.6594712,88.4024604
26.8363866,88.806942
26.7742863,88.7947159
26.838269,88.838814
22.165542,87.051627
22.4530779,86.8842411
22.3716392,87.0166118
22.6724253,86.793105
22.4938473,87.0603435
22.2189274,86.9810227
22.67218,86.7091984
22.3468512,87.0996016
26.975,88.765
27.086798,88.6593006
26.3494944,89.42522
22.510091,88.359973
22.571981,88.348816
22.5110773,88.3599538
22.5543535,88.335922
25.0482474,87.9431748
25.0200827,88.1535335
25.0691656,87.9526033
25.0570736,88.0782609
25.0194327,88.1549369
21.8948403,87.5795847
21.8945737,87.5785671
22.3639482,87.655629
22.4336539,87.8762494
21.8948424,87.5742142
22.2048106,88.049701
23.8438994,88.2000768
24.2033375,88.0618111
24.2032748,88.0641603
23.862361,88.1461852
24.1219544,88.2028041
23.8737849,88.1438136
23.8864634,88.177912
22.7092985,87.6727392
22.6862582,87.3387654
22.7091079,87.7018598
22.5153985,87.7524183
22.7078823,87.6655788
22.7083995,87.6997905
22.7107418,87.6966457
22.7907497,87.341258
22.9611288,88.4434692
23.1488904,88.45529
23.4243744,88.6080267
23.6203966,88.3910159
23.2826751,88.6070216
23.63244,86.9226723
23.6324467,86.9228087
23.7013823,87.0073573
23.6852122,87.0492932
23.7029937,87.0283526
23.6478653,86.9294461
23.5363609,87.3160043
23.2390045,88.3264635
23.2255123,88.3549077
23.250159,87.8754866
23.2435848,88.3322004
22.7073015,88.423576
22.7016031,88.4195038
22.6156874,88.4582146
22.7074207,88.4226796
22.7017706,88.4215256
22.8421598,88.8410353
22.7177985,88.3894828
22.708569,88.4237587
22.6789513,88.3871662
22.6927642,88.3964907
22.7048146,88.422339
22.6613646,88.3568073
22.6835248,88.4383701
22.683817,88.4188564
22.9858883,88.7565433
22.7045744,88.421833
22.708662,88.4223993
22.5919878,88.4744364
22.7085217,88.4222117
22.5873105,88.407904
22.5937951,88.4192058
22.6258852,88.4065559
22.5876464,88.4081248
22.5816367,88.4127633
22.60883,88.411762
22.6385373,88.3667062
22.6563822,88.3497776
22.6589667,88.395412
22.9149188,88.40312
22.6299353,88.3893305
22.70963,88.3657837
22.568218,88.46034
21.5749812,88.2400729
21.582447,88.2615484
21.5648067,88.2501584
21.8357394,88.8842652
21.6210084,88.2015158
22.49944,88.371492
22.5675668,88.4618385
22.5063063,88.2574134
22.568371,88.459118
22.3086768,88.2267955
22.5674927,88.4617931
22.4416978,88.3932706
22.5679088,88.4608321
22.4970945,88.300193
21.610721,88.229394
22.0841947,88.8676908
21.5784305,88.2519776
22.4794894,88.3649291
22.4960835,88.3196497
22.568177,88.460643
22.5682723,88.4604026
22.5674642,88.4610757
21.574385,88.240302
22.4575903,88.1635294
22.1830973,88.1907135
22.2188557,88.1530337
22.50662,88.3582199
22.5678336,88.4597544
22.1687507,88.788701
22.5032277,88.2582844
22.2827806,88.4091075
22.2661371,88.2088373
22.2954171,88.4345266
21.602893,88.2854033
22.4910432,88.3178685
22.4987418,88.3537446
23.3366444,86.3570817
23.2665237,86.0067594
23.201513,86.1261821
23.3366592,86.3562851
23.1966535,86.0710155
26.6483595,89.5179759
26.6703642,89.5216828
26.8489644,89.3686374
26.5992116,89.5594089
24.2757997,87.8383112
23.6326747,87.6065486
23.6290276,87.6073998
23.6399817,87.6209128
23.0284743,87.6076107
22.959024,86.7491345
22.9162725,87.6246872
23.0018005,87.0986059
23.4195989,87.1330522
27.0052977,88.0945778
27.0270613,88.2591659
26.7315557,88.3136063
27.1055551,88.0012563
27.1025211,88.0058525
26.85912,88.3605583
26.9793004,88.2726641
26.8686483,88.35955
26.8695417,88.359545
27.0518433,88.0275883
26.6720867,88.3910017
27.0496133,88.03137
27.0594256,88.024541
26.9911463,88.1131201
27.0449079,88.2676792
26.905576,88.472011
27.0600427,88.0245655
27.0312867,88.0585617
27.0568066,88.0260459
26.7740303,88.3903209
27.0398191,88.2672762
27.0639793,88.1890422
26.8693017,88.3590933
26.9177026,88.3540081
26.8797324,88.3036158
26.9938617,88.153745
27.0605367,88.0250167
27.1052164,88.0020245
27.0490852,88.1092596
26.9884683,88.1193833
26.9105448,88.4043467
27.0499723,88.111403
26.8893085,88.1850648
26.8766054,88.3610721
26.8523515,88.2993243
26.9105054,88.3479782
26.867705,88.2609521
26.8688763,88.3600914
26.8065358,88.2795034
26.84638,88.1915483
27.0220175,88.0848926
27.0906833,88.0159083
27.0044367,88.1000367
26.9168339,88.3649425
26.9291447,88.4143545
26.8693567,88.3595867
26.89471,88.1786967
27.0622007,88.2826723
27.0031783,88.218625
27.0300001,88.0899239
27.0753028,88.0167118
22.7993767,88.2870867
22.6829983,88.32084
22.7942583,88.2929617
22.7954833,88.2885467
22.8424528,88.3515511
22.7924133,88.3007133
22.791,88.3071317
22.7117511,88.3273077
22.798865,88.30666
22.7894567,88.3134633
22.6888617,88.2837283
22.7250621,88.3172149
22.6821865,88.3524146
22.7989333,88.306575
22.708284,88.3274522
22.6889466,88.3204567
22.9108003,88.1971443
22.7510481,88.3542483
22.7993488,88.2869974
22.5783269,88.3048364
22.4712679,88.07935
22.6011156,87.977024
22.5597616,88.1748041
22.6641291,88.2946502
22.426728,87.9537619
22.5847866,88.3088284
22.5847866,88.3088268
22.5799766,88.3147272
26.7544356,88.590246
26.482574,88.7061511
26.5225356,88.7471454
26.4805995,88.7128959
26.7086253,88.5443018
26.7564284,88.7824238
26.9066086,88.8587633
22.174186,87.052055
22.1714705,87.0532144
22.6716597,86.7115259
27.0210693,88.6494087
27.05739,88.46009
27.056073,88.462795
26.3627427,88.9058548
26.345368,89.4482823
22.5180061,88.3565864
22.5125966,88.3590245
22.5092003,88.3561086
22.5128126,88.3595289
22.5280132,88.3428955
22.5089882,88.3550113
25.2041852,88.0503465
25.235196,88.1144958
25.0193176,88.1533744
25.0202424,88.1533008
25.0200995,88.1534572
21.6478094,87.5635687
22.3098223,87.8927429
21.6557898,87.6765053
22.2092932,87.9956137
22.430204,87.8379116
24.1253311,88.2803822
24.0748967,88.2564933
24.3767012,88.0961325
23.9721626,88.1691782
24.1919981,88.0410993
24.0830237,88.1540334
23.964516,88.173419
23.9695087,88.1822472
24.0576157,88.4572311
24.0593964,88.2288408
24.0730664,88.2610508
23.8646278,88.1423576
24.0758333,88.2563889
22.7128313,87.6954898
22.7143245,87.7020531
22.4878049,87.7667318
22.423975,87.3232225
22.7132293,87.6969621
22.718513,87.688159
22.7150215,87.7037743
22.9532361,88.5258402
23.0780688,88.5321636
23.5630395,88.3031641
23.0781084,88.5321922
23.4559182,88.4103026
23.6631203,88.2348666
23.7327277,88.2278138
22.9680728,88.434439
23.3396591,88.6808835
23.6311965,86.9704932
23.6301462,86.9712054
23.6300711,86.9705527
23.2134964,87.8849636
23.46682,88.2304765
23.248008,88.0528394
23.2301019,87.8168832
23.228083,87.8225292
23.2396945,87.8796189
23.1775522,88.0271522
22.570586,88.455264
22.6324141,88.4347985
22.5843798,88.4725824
22.585769,88.416252
22.6200293,88.405137
22.6035587,88.4680053
22.5900195,88.4146301
22.7022735,88.4202228
22.6095362,88.4767785
22.7225383,88.4778239
22.6482116,88.4583221
22.701676,88.4214734
22.8449533,88.7526377
22.5840686,88.4335256
22.5729247,88.4278508
22.6460638,88.4575354
22.6481955,88.458341
22.6850047,88.3692443
22.6802034,88.7235952
22.6250679,88.802383
22.6256921,88.8141042
22.5080054,88.7517381
22.6480557,88.4583499
21.8572946,88.9057038
21.5589564,88.2665634
21.558695,88.2721167
22.568376,88.458256
21.559614,88.266531
22.505843,88.366187
22.428461,88.402338
22.4929942,88.3200544
21.5892233,88.2919583
22.568028,88.46168
22.4951879,88.3943492
22.5071103,88.6572905
22.513506,88.6561385
22.5149297,88.400985
22.4763923,88.3382686
21.7359943,88.2923227
21.6131481,88.2234764
22.4475031,88.4056722
22.4851511,88.3419814
22.4686506,88.4224615
22.5315243,88.3809478
22.509381,88.357964
23.309217,86.4002569
23.3244001,86.0590556
23.3794705,86.4136039
23.3802265,86.3479185
23.3246932,86.3492961
23.3201398,86.0501889
23.3220985,86.3542225
23.3190773,86.0431725
23.3351261,86.3593837
23.3920611,86.2954036
23.3381028,85.9742229
25.6582314,88.147247
26.681848,89.656341
26.686986,89.596437
26.698514,89.612884
26.541211,89.536579
26.704124,89.61078
26.7721,89.5881
26.656055,89.667019
26.750914,89.572712
23.6946076,87.6830915
23.6755571,87.434295
23.6549805,87.510342
23.7359115,87.4214032
23.840168,87.6186371
23.6501371,87.5988349
23.6326273,86.9564589
22.9883332,87.2976851
23.4145149,87.4028992
23.3048911,87.094829
23.0457997,87.5099036
23.2198561,87.3004305
23.2246847,87.0386267
23.0688612,87.3254317
23.2366076,87.0840529
22.9587172,86.8505249
22.9572438,86.8471814
27.1214488,88.057483
27.0494218,88.2626335
26.8660562,88.3647537
26.9128506,88.4079215
26.9762965,88.3389831
26.8789384,88.3030931
26.6819716,88.1997389
26.9613703,88.2739906
26.9126491,88.4078611
26.9829129,88.1338692
26.9131848,88.4043549
26.9184015,88.3744819
26.7956936,88.3118123
26.9467626,88.4159909
26.7925365,88.3095126
26.9236875,88.4036033
26.9660183,88.3073233
26.9140292,88.4040811
26.8866276,88.186221
27.1206659,88.208615
27.0083355,88.2373104
22.8496469,87.9689582
22.6902317,88.3234444
22.898132,88.1104568
22.9166746,88.1193413
22.8996009,88.1098959
22.8987985,88.1097273
22.6867717,88.3218567
22.680432,88.3155895
22.7911767,88.3056733
22.6813544,88.3160257
22.9017885,88.108305
22.6825688,88.3207226
22.8995768,88.1138083
22.792237,88.1074943
22.6886214,88.3207924
22.8986255,88.1108075
22.8402392,88.3617321
22.8825392,88.2157341
22.7859985,88.3140703
22.6982074,88.3078748
22.4604755,87.958187
22.5909226,88.2980279
22.3214684,87.9576313
22.578161,88.0169581
22.568886,88.281214
22.4348848,87.8943043
26.7997142,89.0430948
26.5343458,88.7055871
26.6551759,88.400865
26.7502359,88.5845375
26.7576168,88.5868282
26.479972,88.7404342
26.7520718,88.5787569
26.7737347,88.4479813
26.7449352,88.4540463
26.6923012,88.4467485
26.4602914,88.7526494
26.8641767,89.102782
22.69107,86.60468
22.5136221,87.0516907
22.6721546,86.7098951
22.5134084,87.0487586
22.155754,87.052791
27.1059275,88.6537474
27.085224,88.6654216
27.044265,88.460338
27.093221,88.652749
27.1392062,88.5824037
27.0581177,88.4364092
27.057482,88.460176
26.3848192,89.5280355
26.3368186,89.4479846
26.3368598,89.4480054
22.5094036,88.3565928
22.6095853,88.3835586
22.5138129,88.3368841
22.511802,88.3629688
24.9335833,88.3028917
25.0763964,87.9270705
25.0501188,87.9232739
24.9439633,88.3061433
24.95945,87.9809017
24.9829683,88.2471067
25.0541121,88.1925959
25.0493142,87.9230197
25.044868,88.1964611
25.0189888,88.1546476
25.0194703,88.1541206
22.375348,87.6966635
21.7807494,87.8678052
21.7950981,87.8956139
21.6418214,87.5210565
22.4297608,87.8375257
21.7562317,87.6764292
22.4382026,87.8522801
21.6451818,87.5523086
22.3998266,87.7012213
24.095449,88.26421
23.8584779,88.2205397
24.200385,88.218673
23.9777634,88.2237968
24.2353555,88.1983478
23.8773333,88.2342683
23.9686375,88.216065
24.1007614,88.2472837
24.1047989,88.2240351
24.1612363,88.2767793
24.1660492,88.2667892
24.2947292,88.0384266
22.4153052,87.3946685
22.6687966,87.7590666
22.6580677,87.7371915
22.7156811,87.6949767
22.6590718,87.7454484
22.341475,87.3291605
22.858031,87.336619
22.858002,87.336609
22.9746041,88.4473637
22.9472825,88.5447636
22.9466174,88.5434479
23.2753723,88.6343479
23.0736342,88.5291745
22.9931734,88.4796022
23.0653305,88.5300905
23.7895767,88.2344617
23.0926719,88.6219735
23.0922613,88.6224014
23.3342675,88.6438387
23.0911649,88.6239334
23.0933222,88.6210227
23.7326372,86.8467452
23.7326755,86.8472876
23.831546,86.8657527
23.669893,86.9678411
23.234445,87.87765
23.2424092,88.3284376
23.2509551,87.8454597
23.4828755,87.7351576
23.2112994,87.947244
22.6375523,88.3629004
22.7058983,88.4205533
22.7099259,88.4232669
22.6073895,88.4780584
22.7881917,88.436335
22.3543033,88.8814316
22.6034357,88.3916949
22.7952595,88.4346137
22.6260552,88.4335049
22.606995,88.477994
22.7809888,88.4241689
22.6092656,88.4767557
22.7975513,88.4396403
22.6285117,88.5275817
22.787425,88.43664
22.6015739,88.4772873
22.6061085,88.4771272
22.6073659,88.4776255
22.607435,88.4781083
22.6085042,88.4779644
22.5435977,88.4501062
22.5986693,88.4659975
22.7187964,88.5040492
22.717835,88.3894933
22.5786984,88.4303552
22.5499671,88.4263048
